Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,10.0,4.0,11.0,0.0,0.0,6.0,,6.0,11.833333333333334,0.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,0.0,1.0,24.0,0.0,0.0,,11.0,,11.0,0.0,0.0,6.0,,5.0,12.6,0.0,,0.6,2.02,Graduate
0.0,1.0,0.0,0.0,19.0,0.0,,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,9.0,6.0,13.0,0.0,10.8,1.4,1.74,Dropout
0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,9.0,7.0,12.855555555555554,0.0,0.0,8.0,,7.0,12.761111111111113,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,14.91875,0.0,0.0,8.0,8.0,8.0,15.355,0.0,15.5,2.8,-4.06,
0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,13.0,,11.5,0.0,0.0,6.0,10.0,3.0,11.0,0.0,,1.4,1.74,Dropout
,1.0,,0.0,19.0,0.0,0.0,5.0,5.0,5.0,14.2,0.0,,5.0,5.0,5.0,14.2,0.0,7.6,2.6,0.32,Graduate
0.0,1.0,,1.0,19.0,0.0,0.0,6.0,,6.0,12.5,0.0,0.0,6.0,7.0,6.0,13.0,,15.5,2.8,-4.06,Graduate
1.0,1.0,0.0,0.0,47.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,1.4,,Enrolled
0.0,1.0,,0.0,19.0,0.0,0.0,6.0,10.0,,11.666666666666666,0.0,0.0,6.0,12.0,4.0,11.0,0.0,13.9,,0.79,Graduate
,1.0,0.0,0.0,29.0,0.0,1.0,8.0,8.0,,,0.0,1.0,8.0,8.0,7.0,14.257142857142856,,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,,3.0,12.0,0.0,0.0,6.0,12.0,2.0,11.333333333333334,,16.2,0.3,-0.92,Dropout
0.0,1.0,,0.0,,0.0,0.0,5.0,13.0,,11.25,1.0,0.0,5.0,11.0,4.0,10.5,0.0,12.7,3.7,-1.7,Enrolled
,1.0,0.0,0.0,20.0,0.0,0.0,7.0,8.0,7.0,12.457142857142856,0.0,0.0,8.0,8.0,8.0,13.5625,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,0.0,0.0,19.0,0.0,0.0,,,6.0,11.683333333333332,0.0,0.0,7.0,7.0,6.0,11.683333333333332,0.0,7.6,2.6,0.32,Graduate
0.0,1.0,0.0,0.0,26.0,0.0,0.0,6.0,10.0,3.0,11.666666666666666,0.0,0.0,6.0,8.0,5.0,12.0,,9.4,-0.8,-3.12,Graduate
1.0,0.0,0.0,0.0,,0.0,0.0,6.0,8.0,4.0,11.75,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,,0.6,2.02,
0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,6.0,3.0,11.666666666666666,0.0,0.0,5.0,6.0,,13.5,0.0,7.6,2.6,0.32,
0.0,1.0,0.0,0.0,27.0,0.0,0.0,6.0,9.0,5.0,13.2,0.0,0.0,6.0,10.0,5.0,12.0,0.0,7.6,2.6,0.32,Graduate
0.0,1.0,0.0,0.0,20.0,0.0,0.0,,8.0,4.0,11.95,0.0,0.0,7.0,8.0,4.0,11.95,0.0,7.6,,0.32,Dropout
0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,5.0,12.4,0.0,0.0,6.0,12.0,5.0,10.4,0.0,,-0.8,-3.12,Dropout
0.0,1.0,0.0,0.0,33.0,0.0,2.0,7.0,,6.0,14.35,0.0,3.0,8.0,10.0,6.0,14.583333333333334,,,0.3,-0.92,Dropout
0.0,1.0,0.0,0.0,35.0,0.0,19.0,21.0,,21.0,12.61904761904762,0.0,13.0,19.0,19.0,19.0,12.789473684210526,,12.4,0.5,,Graduate
0.0,1.0,0.0,1.0,26.0,0.0,2.0,6.0,7.0,6.0,12.666666666666666,0.0,,6.0,7.0,6.0,13.166666666666666,,9.4,-0.8,-3.12,Enrolled
1.0,0.0,0.0,0.0,27.0,0.0,0.0,6.0,6.0,5.0,12.0,,0.0,,6.0,,,0.0,,0.6,2.02,Dropout
0.0,0.0,0.0,0.0,19.0,0.0,0.0,,6.0,6.0,12.166666666666666,0.0,0.0,6.0,,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
0.0,1.0,0.0,,20.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
1.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,9.0,,10.0,0.0,0.0,5.0,9.0,3.0,10.571428571428571,0.0,10.8,1.4,1.74,Dropout
1.0,0.0,0.0,0.0,21.0,0.0,5.0,10.0,18.0,8.0,11.5,0.0,0.0,6.0,12.0,4.0,10.0,0.0,9.4,-0.8,-3.12,Enrolled
0.0,,0.0,1.0,18.0,,0.0,,7.0,6.0,13.05,0.0,0.0,7.0,7.0,6.0,13.05,,7.6,2.6,0.32,Graduate
0.0,1.0,0.0,0.0,24.0,0.0,0.0,,10.0,2.0,11.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,8.9,1.4,3.51,Dropout
0.0,1.0,0.0,0.0,20.0,0.0,0.0,,7.0,6.0,11.5,0.0,0.0,,6.0,6.0,12.0,0.0,16.2,0.3,-0.92,Graduate
,1.0,0.0,1.0,21.0,0.0,0.0,6.0,7.0,6.0,12.0,,0.0,6.0,6.0,6.0,12.5,0.0,13.9,,0.79,Graduate
0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,13.0,2.0,,0.0,0.0,,12.0,,10.0,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,0.0,0.0,24.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,,0.0,0.0,8.0,8.0,7.0,12.242857142857144,0.0,,3.7,-1.7,Graduate
0.0,1.0,0.0,0.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,Dropout
0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,12.93375,0.0,0.0,8.0,8.0,8.0,12.93375,0.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,,0.0,35.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,13.9,-0.3,0.79,Dropout
0.0,1.0,0.0,0.0,18.0,0.0,0.0,,9.0,7.0,12.571428571428571,,0.0,7.0,,7.0,14.428571428571429,0.0,,0.6,2.02,
0.0,1.0,0.0,0.0,35.0,0.0,0.0,3.0,4.0,3.0,11.816666666666668,0.0,0.0,3.0,3.0,3.0,11.333333333333334,0.0,11.1,0.6,2.02,Enrolled
0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,9.0,4.0,13.75,0.0,0.0,5.0,13.0,4.0,14.333333333333334,2.0,10.8,1.4,1.74,Graduate
,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,6.0,11.166666666666666,0.0,0.0,6.0,6.0,6.0,11.333333333333334,0.0,7.6,,0.32,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,,12.324285714285711,0.0,0.0,8.0,8.0,7.0,12.324285714285711,0.0,10.8,1.4,1.74,
1.0,1.0,0.0,,21.0,0.0,3.0,6.0,6.0,6.0,12.166666666666666,0.0,,6.0,7.0,6.0,11.714285714285714,0.0,13.9,-0.3,,Graduate
0.0,1.0,,,,0.0,0.0,6.0,11.0,5.0,11.142857142857142,0.0,0.0,6.0,11.0,4.0,11.25,0.0,16.2,0.3,-0.92,Graduate
,1.0,0.0,0.0,18.0,0.0,,6.0,9.0,4.0,11.0,0.0,0.0,,9.0,4.0,10.75,0.0,7.6,2.6,0.32,
0.0,1.0,0.0,0.0,18.0,0.0,0.0,,8.0,7.0,12.914285714285713,0.0,0.0,8.0,8.0,7.0,12.914285714285713,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,1.0,,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,,6.0,14.166666666666666,,,0.3,-0.92,Graduate
,1.0,0.0,0.0,19.0,,0.0,6.0,,6.0,13.857142857142858,,,6.0,9.0,5.0,13.4,0.0,13.9,,0.79,Graduate
0.0,1.0,0.0,,36.0,0.0,0.0,6.0,7.0,6.0,13.714285714285714,,0.0,6.0,6.0,5.0,12.8,0.0,16.2,0.3,-0.92,
0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,12.642857142857142,0.0,0.0,,8.0,7.0,12.642857142857142,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,,18.0,0.0,0.0,7.0,7.0,6.0,12.916666666666666,0.0,0.0,7.0,7.0,6.0,12.916666666666666,0.0,7.6,2.6,0.32,Graduate
0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,8.0,6.0,15.625,0.0,0.0,6.0,8.0,6.0,15.857142857142858,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,0.0,1.0,26.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
0.0,1.0,0.0,0.0,21.0,0.0,0.0,,8.0,6.0,11.714285714285714,0.0,0.0,6.0,7.0,6.0,12.0,0.0,7.6,,0.32,Graduate
0.0,1.0,0.0,0.0,,0.0,0.0,7.0,10.0,6.0,12.125,0.0,0.0,8.0,9.0,8.0,13.3125,,15.5,2.8,-4.06,Enrolled
0.0,1.0,0.0,1.0,19.0,0.0,0.0,5.0,7.0,,11.6,0.0,0.0,5.0,5.0,5.0,11.6,0.0,12.4,0.5,1.79,Graduate
0.0,1.0,0.0,0.0,24.0,0.0,0.0,6.0,11.0,1.0,10.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,9.4,-0.8,-3.12,
0.0,1.0,0.0,1.0,27.0,0.0,0.0,6.0,16.0,1.0,10.0,0.0,0.0,,13.0,0.0,0.0,0.0,8.9,1.4,,Dropout
0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,10.0,0.0,0.0,,0.0,5.0,9.0,2.0,13.5,0.0,7.6,2.6,0.32,Dropout
0.0,1.0,,1.0,18.0,0.0,0.0,5.0,7.0,4.0,13.0,0.0,0.0,5.0,8.0,3.0,12.333333333333334,0.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,0.0,1.0,19.0,0.0,,6.0,6.0,6.0,13.333333333333334,0.0,0.0,6.0,6.0,6.0,14.5,0.0,10.8,1.4,1.74,Graduate
,1.0,0.0,0.0,18.0,0.0,0.0,6.0,9.0,4.0,11.25,0.0,0.0,6.0,13.0,2.0,12.5,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,0.0,1.0,19.0,0.0,0.0,,9.0,5.0,13.85,0.0,0.0,8.0,9.0,7.0,12.19285714285714,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,0.0,1.0,,0.0,0.0,7.0,8.0,6.0,13.741666666666667,0.0,0.0,8.0,9.0,7.0,,0.0,16.2,0.3,-0.92,Graduate
0.0,1.0,0.0,,33.0,,2.0,6.0,7.0,6.0,15.333333333333334,,0.0,5.0,5.0,,15.8,0.0,11.1,0.6,2.02,Graduate
0.0,,0.0,0.0,45.0,0.0,0.0,5.0,6.0,5.0,11.0,0.0,0.0,5.0,5.0,5.0,13.8,0.0,12.4,0.5,,Graduate
0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,,6.0,12.0,0.0,0.0,6.0,7.0,,12.857142857142858,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,0.0,0.0,28.0,0.0,0.0,5.0,5.0,,0.0,0.0,,5.0,,0.0,0.0,,7.6,,0.32,Dropout
0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,15.0,7.0,11.571428571428571,,0.0,,15.0,7.0,11.571428571428571,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,6.0,12.857142857142858,,0.0,6.0,6.0,,,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,,,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,0.0,,5.0,5.0,13.2,0.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,9.0,5.0,11.0,0.0,0.0,6.0,,5.0,12.0,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,,3.0,12.0,0.0,0.0,5.0,12.0,1.0,15.0,3.0,16.2,0.3,-0.92,Dropout
0.0,1.0,0.0,1.0,22.0,0.0,0.0,6.0,6.0,5.0,12.6,0.0,0.0,6.0,6.0,,13.0,0.0,10.8,1.4,1.74,Graduate
0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,5.0,,0.0,0.0,6.0,7.0,6.0,13.166666666666666,0.0,9.4,-0.8,-3.12,Graduate
,1.0,0.0,1.0,18.0,0.0,0.0,6.0,9.0,,11.333333333333334,0.0,0.0,6.0,9.0,6.0,11.571428571428571,0.0,15.5,2.8,-4.06,Graduate
0.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,14.0,4.0,13.5,2.0,0.0,5.0,10.0,4.0,14.25,0.0,9.4,-0.8,-3.12,Dropout
1.0,0.0,0.0,0.0,24.0,0.0,,6.0,11.0,3.0,11.75,0.0,1.0,6.0,14.0,3.0,10.333333333333334,0.0,16.2,0.3,,Dropout
0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,10.0,6.0,,0.0,,7.0,8.0,7.0,11.4625,0.0,12.4,0.5,1.79,Enrolled
0.0,1.0,0.0,0.0,24.0,0.0,11.0,17.0,19.0,11.0,12.909090909090908,,9.0,,15.0,9.0,,,12.4,0.5,1.79,
0.0,1.0,0.0,,20.0,0.0,0.0,5.0,5.0,5.0,,0.0,0.0,5.0,5.0,5.0,13.6,0.0,12.4,0.5,1.79,Graduate
0.0,0.0,,0.0,25.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
,1.0,0.0,1.0,20.0,0.0,5.0,10.0,13.0,9.0,,,4.0,,12.0,10.0,12.363636363636363,0.0,8.9,1.4,3.51,Graduate
0.0,1.0,0.0,0.0,23.0,0.0,0.0,8.0,,8.0,13.22,0.0,0.0,8.0,8.0,8.0,13.22,0.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,0.0,1.0,19.0,0.0,0.0,,8.0,,13.151428571428571,0.0,0.0,8.0,8.0,7.0,,0.0,10.8,1.4,,Graduate
1.0,0.0,0.0,0.0,29.0,,0.0,6.0,13.0,3.0,12.75,,0.0,6.0,8.0,3.0,,0.0,,-0.3,0.79,Dropout
0.0,1.0,0.0,0.0,21.0,0.0,,6.0,8.0,6.0,11.333333333333334,0.0,0.0,6.0,,4.0,12.25,,11.1,0.6,2.02,Graduate
0.0,1.0,,1.0,18.0,0.0,0.0,6.0,10.0,6.0,13.25,0.0,0.0,6.0,13.0,5.0,14.142857142857142,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,0.0,0.0,19.0,,0.0,6.0,7.0,5.0,12.4,0.0,0.0,,6.0,5.0,,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,,1.4,3.51,
0.0,,0.0,0.0,19.0,0.0,0.0,5.0,6.0,5.0,14.4,0.0,0.0,5.0,6.0,5.0,,0.0,7.6,2.6,0.32,
0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,12.0,1.0,11.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,8.0,5.0,,0.0,0.0,5.0,6.0,5.0,10.8,0.0,8.9,1.4,3.51,
1.0,0.0,0.0,1.0,37.0,0.0,0.0,7.0,13.0,1.0,16.0,0.0,0.0,7.0,12.0,0.0,0.0,,8.9,1.4,3.51,Dropout
0.0,1.0,0.0,0.0,,,0.0,5.0,,5.0,13.571428571428571,0.0,0.0,5.0,14.0,5.0,12.333333333333334,,16.2,0.3,-0.92,Graduate
0.0,1.0,0.0,,18.0,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,0.0,6.0,6.0,,12.5,0.0,7.6,2.6,0.32,Enrolled
0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,5.0,11.666666666666666,0.0,0.0,6.0,9.0,5.0,12.666666666666666,0.0,12.4,,1.79,Graduate
,0.0,0.0,0.0,22.0,0.0,6.0,10.0,16.0,6.0,11.833333333333334,0.0,2.0,7.0,8.0,2.0,13.0,0.0,16.2,0.3,-0.92,
0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,8.0,6.0,11.166666666666666,0.0,0.0,6.0,,5.0,10.6,0.0,15.5,2.8,-4.06,
0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
1.0,0.0,0.0,0.0,,0.0,8.0,12.0,17.0,,11.75,0.0,6.0,12.0,19.0,6.0,12.166666666666666,2.0,7.6,2.6,0.32,Dropout
0.0,,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,14.0,0.0,0.0,6.0,7.0,6.0,14.0,0.0,10.8,1.4,1.74,
0.0,1.0,0.0,0.0,18.0,0.0,,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,12.0,0.0,12.4,0.5,1.79,Graduate
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,11.0,4.0,12.25,0.0,0.0,6.0,10.0,3.0,11.666666666666666,0.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,,7.0,14.828571428571427,0.0,0.0,8.0,8.0,7.0,14.828571428571427,0.0,12.7,,-1.7,Graduate
0.0,1.0,0.0,1.0,19.0,0.0,0.0,,7.0,5.0,11.4,0.0,,6.0,8.0,,,0.0,12.7,3.7,-1.7,
0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,,0.0,6.0,8.0,6.0,,0.0,10.8,1.4,1.74,Graduate
0.0,1.0,0.0,1.0,18.0,,,8.0,8.0,7.0,13.671428571428573,0.0,0.0,8.0,8.0,7.0,13.671428571428573,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,,21.0,,0.0,,9.0,6.0,12.666666666666666,0.0,0.0,6.0,8.0,5.0,12.8,0.0,13.9,-0.3,0.79,
0.0,0.0,0.0,0.0,20.0,0.0,,5.0,10.0,,10.0,0.0,0.0,5.0,12.0,1.0,13.0,0.0,7.6,2.6,0.32,Dropout
0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,,5.0,13.5,,0.0,5.0,8.0,5.0,12.333333333333334,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,0.0,0.0,19.0,0.0,,7.0,8.0,7.0,,0.0,1.0,8.0,8.0,8.0,13.55,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,0.0,0.0,,0.0,0.0,,8.0,6.0,14.5,0.0,,,7.0,6.0,15.428571428571429,0.0,,0.3,,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.685714285714283,0.0,0.0,8.0,8.0,8.0,15.3875,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,8.0,5.0,,0.0,0.0,,10.0,3.0,10.666666666666666,,,3.7,-1.7,Dropout
1.0,,0.0,0.0,29.0,,7.0,9.0,16.0,7.0,11.555555555555555,4.0,5.0,7.0,12.0,5.0,13.2,,7.6,2.6,0.32,Dropout
0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,,13.79714285714286,0.0,0.0,8.0,8.0,8.0,13.775,0.0,12.4,0.5,1.79,Enrolled
0.0,1.0,0.0,1.0,20.0,0.0,,7.0,8.0,7.0,14.00375,0.0,0.0,8.0,11.0,7.0,13.812857142857142,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,0.0,1.0,22.0,0.0,0.0,5.0,8.0,4.0,12.0,0.0,0.0,5.0,8.0,4.0,11.4,2.0,16.2,0.3,-0.92,Graduate
0.0,1.0,0.0,1.0,47.0,,,6.0,9.0,,14.166666666666666,0.0,0.0,6.0,7.0,6.0,14.166666666666666,0.0,16.2,0.3,-0.92,Graduate
0.0,1.0,0.0,0.0,31.0,0.0,1.0,5.0,5.0,5.0,14.0,0.0,0.0,5.0,5.0,5.0,13.8,,8.9,1.4,3.51,Graduate
,1.0,0.0,1.0,21.0,0.0,0.0,6.0,7.0,5.0,13.8,0.0,0.0,6.0,6.0,,12.833333333333334,0.0,16.2,0.3,-0.92,Graduate
0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,8.0,5.0,12.8,0.0,0.0,6.0,10.0,,11.857142857142858,0.0,7.6,2.6,0.32,Graduate
,1.0,0.0,0.0,24.0,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,7.6,,0.32,Graduate
0.0,1.0,0.0,,18.0,0.0,0.0,6.0,,6.0,12.5,0.0,,6.0,6.0,6.0,12.333333333333334,0.0,,2.8,-4.06,Enrolled
0.0,1.0,0.0,0.0,32.0,0.0,0.0,,9.0,4.0,12.0,0.0,,6.0,,,11.5,0.0,7.6,2.6,0.32,Graduate
0.0,1.0,0.0,,19.0,,0.0,6.0,8.0,6.0,10.833333333333334,0.0,0.0,6.0,9.0,6.0,11.5,0.0,10.8,1.4,1.74,Graduate
0.0,1.0,0.0,0.0,24.0,0.0,0.0,8.0,8.0,8.0,13.385,0.0,0.0,8.0,8.0,8.0,13.385,0.0,9.4,-0.8,-3.12,Graduate
,1.0,0.0,0.0,19.0,0.0,0.0,6.0,14.0,6.0,15.666666666666666,0.0,,6.0,9.0,6.0,14.5,0.0,15.5,2.8,-4.06,Graduate
,1.0,0.0,1.0,19.0,,0.0,,9.0,6.0,,0.0,0.0,6.0,7.0,6.0,,0.0,13.9,-0.3,,Graduate
0.0,1.0,0.0,0.0,24.0,0.0,0.0,6.0,10.0,6.0,11.428571428571429,,0.0,6.0,12.0,5.0,13.0,0.0,,0.5,1.79,Enrolled
0.0,1.0,0.0,1.0,,0.0,0.0,6.0,9.0,6.0,11.666666666666666,0.0,0.0,6.0,8.0,6.0,11.666666666666666,0.0,8.9,1.4,3.51,Graduate
0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,9.0,5.0,12.0,0.0,0.0,6.0,10.0,2.0,11.333333333333334,0.0,8.9,1.4,3.51,
0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,,7.0,14.725714285714288,0.0,0.0,8.0,8.0,7.0,14.725714285714288,0.0,10.8,1.4,1.74,Graduate
0.0,1.0,0.0,1.0,,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,12.4,0.5,1.79,Graduate
0.0,,0.0,0.0,18.0,0.0,0.0,6.0,10.0,6.0,11.571428571428571,0.0,,6.0,8.0,6.0,12.333333333333334,,12.4,0.5,1.79,Graduate
0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,12.5,0.0,0.0,8.0,8.0,8.0,13.1375,0.0,12.4,,1.79,Graduate
,1.0,0.0,,18.0,0.0,,8.0,10.0,8.0,12.86,2.0,0.0,8.0,,8.0,12.86,2.0,9.4,-0.8,-3.12,
,1.0,0.0,0.0,18.0,,0.0,6.0,10.0,6.0,12.25,0.0,0.0,6.0,,6.0,13.714285714285714,0.0,11.1,0.6,2.02,Graduate
0.0,,0.0,1.0,21.0,0.0,,,7.0,4.0,12.0,0.0,0.0,5.0,5.0,5.0,12.2,0.0,10.8,1.4,1.74,Graduate
0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,9.0,,15.116666666666667,0.0,0.0,,9.0,8.0,16.168888888888887,0.0,15.5,,-4.06,Graduate
1.0,0.0,0.0,0.0,18.0,,0.0,5.0,,2.0,12.5,0.0,0.0,5.0,6.0,4.0,10.25,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,0.0,0.0,19.0,,0.0,6.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,0.0,0.0,19.0,,,6.0,8.0,,11.0,0.0,0.0,6.0,9.0,4.0,11.0,0.0,10.8,,,
0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,11.875,0.0,0.0,6.0,11.0,,14.6,0.0,11.1,0.6,2.02,Graduate
0.0,,0.0,0.0,34.0,0.0,1.0,5.0,6.0,1.0,11.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,5.0,15.2,0.0,0.0,5.0,6.0,5.0,13.2,0.0,7.6,2.6,0.32,Graduate
1.0,0.0,0.0,0.0,19.0,0.0,2.0,6.0,7.0,5.0,11.6,0.0,1.0,6.0,12.0,2.0,11.0,0.0,12.4,0.5,1.79,Dropout
1.0,1.0,0.0,0.0,26.0,0.0,0.0,6.0,6.0,6.0,14.833333333333334,,0.0,6.0,7.0,6.0,15.142857142857142,0.0,11.1,0.6,,Graduate
,1.0,0.0,0.0,21.0,0.0,0.0,6.0,12.0,3.0,11.333333333333334,0.0,0.0,6.0,10.0,3.0,11.333333333333334,0.0,7.6,,0.32,Dropout
,1.0,0.0,1.0,18.0,,0.0,5.0,,5.0,11.2,0.0,0.0,5.0,5.0,5.0,11.8,,11.1,0.6,2.02,Graduate
0.0,1.0,0.0,,20.0,0.0,0.0,6.0,8.0,5.0,13.4,0.0,0.0,6.0,9.0,,13.666666666666666,0.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,0.0,0.0,25.0,,0.0,5.0,12.0,2.0,10.5,0.0,,5.0,5.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,16.2,0.0,0.0,5.0,,,16.4,0.0,11.1,0.6,2.02,
0.0,1.0,0.0,,18.0,0.0,0.0,7.0,7.0,7.0,14.542857142857144,0.0,0.0,8.0,11.0,,14.88181818181818,0.0,16.2,,-0.92,Graduate
