Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
2,12,1,16,1,8,1,22,24,7,1,0,0,0,1,0,0,0.4150943396226415,0,0.0360962566844919,0.2307692307692307,0.2666666666666666,0.180890437643392,0.7037037037037037,0.0,0.0,0.2608695652173913,0.4242424242424242,0.0,0.0,0.0833333333333333,0.0,0.7555555555555556,0.5785997357992074,Dropout
2,12,1,3,0,1,1,22,14,10,10,0,0,0,1,0,0,0.5094339622641509,0,0.1,0.3076923076923077,0.2444444444444444,0.3076923076923077,0.6597222222222222,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.6641025641025641,0.0,0.4597758381660906,1.0,0.5362402360778712,Graduate
1,6,1,7,1,1,12,23,3,10,7,1,0,0,0,1,0,0.0377358490566037,1,0.0,0.1923076923076923,0.2,0.1923076923076923,0.5867268303772426,0.0,0.029234851835471,0.217391304347826,0.3333333333333333,0.15,0.7134615384615384,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Enrolled
1,1,5,15,1,2,1,22,1,6,6,1,0,0,1,0,0,0.0188679245283018,0,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7592592592592592,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.717948717948718,0.0,0.1511627906976745,0.4888888888888889,1.0,Graduate
1,1,5,12,1,1,1,22,27,8,8,1,0,0,1,0,1,0.0188679245283018,0,0.0,0.2692307692307692,0.1555555555555555,0.2692307692307692,0.7638888888888888,0.0,0.0,0.3478260869565217,0.2727272727272727,0.4,0.7795726495726496,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
1,1,1,6,1,1,1,1,2,10,2,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.1923076923076923,0.1555555555555555,0.1923076923076923,0.7888888888888889,0.1666666666666666,0.0,0.217391304347826,0.2121212121212121,0.25,0.7430769230769231,0.0,0.5930232558139534,1.0,0.3117569352708058,Enrolled
1,1,4,12,0,1,1,3,3,7,3,1,0,1,0,0,0,0.119979293879017,0,0.0,0.2692307692307692,0.2222222222222222,0.180890437643392,0.6644444444444445,0.0109415826801045,0.0,0.3043478260869565,0.2121212121212121,0.0,0.0,0.0120786516853932,0.7325581395348838,0.1111111111111111,0.5362402360778712,Dropout
1,17,1,9,1,16,1,23,16,10,10,0,0,0,1,0,0,0.0754716981132075,0,0.35,0.3846153846153846,0.1847366289754851,0.3076923076923077,0.7152777777777778,0.0,0.2105263157894736,0.391304347826087,0.4242424242424242,0.25,0.7215384615384615,0.0,0.4597758381660906,0.4888888888888889,1.0,Dropout
1,1,4,2,1,1,1,1,1,10,11,1,0,0,1,0,0,0.0566037735849056,0,0.0,0.0,0.0,0.0,0.5867268303772426,0.0,0.0,0.0,0.2446525314894666,0.0,0.0,0.0,1.0,0.4490267983074754,0.4147952443857332,Graduate
2,12,1,3,0,2,1,22,27,7,6,1,0,0,1,0,0,0.3584905660377358,0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.2446525314894666,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,Dropout
4,12,1,4,1,9,1,22,27,10,7,0,0,0,1,0,0,0.490566037735849,0,0.65,0.6923076923076923,0.4222222222222222,0.6923076923076923,0.8128654970760233,0.0,0.5263157894736842,0.5652173913043478,0.4242424242424242,0.2228230337078651,0.7662721893491123,0.0833333333333333,0.9186046511627908,0.7999999999999999,0.0,Graduate
1,9,1,16,1,1,1,13,14,10,8,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.2446525314894666,0.0,0.5507202992491638,0.0,0.4069767441860465,0.4490267983074754,0.8031704095112286,Dropout
1,16,1,5,1,1,1,3,1,3,9,0,0,1,1,0,0,0.0566037735849056,0,0.2,0.3846153846153846,0.2666666666666666,0.3846153846153846,0.7222222222222222,0.0,0.2631578947368421,0.4782608695652174,0.3333333333333333,0.55,0.6608391608391607,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,1,5,12,1,1,1,3,4,5,4,1,0,0,1,0,0,0.0566037735849056,0,0.1,0.2692307692307692,0.2,0.2307692307692307,0.5867268303772426,0.0,0.0,0.3043478260869565,0.303030303030303,0.25,0.5507202992491638,0.0,0.4597758381660906,0.2888888888888889,0.7727873183619551,Dropout
1,8,2,16,1,1,1,13,16,10,4,1,0,0,1,0,0,0.0566037735849056,0,0.0,0.2692307692307692,0.1847366289754851,0.2307692307692307,0.6481481481481481,0.0,0.0,0.3043478260869565,0.303030303030303,0.15,0.7,0.0120786516853932,1.0,0.2444444444444444,0.4147952443857332,Enrolled
1,1,1,10,1,1,1,22,27,7,8,1,0,0,1,0,0,0.0188679245283018,0,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.7698412698412699,0.0,0.0,0.2608695652173913,0.2446525314894666,0.3,0.8076923076923076,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
1,8,2,9,1,1,1,1,28,5,8,1,0,0,1,0,1,0.0188679245283018,0,0.0,0.1923076923076923,0.2,0.1153846153846153,0.7222222222222222,0.0,0.0,0.217391304347826,0.3333333333333333,0.15,0.5923076923076923,0.0,0.1511627906976745,0.4888888888888889,1.0,Enrolled
1,1,1,6,1,1,1,13,14,10,10,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.7444444444444445,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.6892307692307692,0.0,0.3720930232558141,0.4490267983074754,0.7661822985468957,Graduate
1,1,3,15,1,1,1,1,28,5,8,1,0,0,1,0,0,0.0188679245283018,0,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7037037037037037,0.0,0.0,0.2608695652173913,0.2121212121212121,0.2228230337078651,0.6769230769230768,0.0,0.3720930232558141,0.4490267983074754,0.7661822985468957,Graduate
1,14,1,12,1,1,1,23,16,10,6,0,0,0,0,0,0,0.0566037735849056,0,0.0,0.2692307692307692,0.1847366289754851,0.2307692307692307,0.6453703703703704,0.0,0.0,0.3043478260869565,0.2446525314894666,0.35,0.7,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Enrolled
1,8,1,10,0,1,1,13,27,10,8,0,0,0,1,0,1,0.119979293879017,0,0.0,0.2307692307692307,0.2888888888888888,0.0769230769230769,0.5555555555555556,0.0109415826801045,0.0,0.2713358801770663,0.3636363636363636,0.2,0.5788461538461538,0.0,0.4597758381660906,0.4490267983074754,0.5785997357992074,Enrolled
1,8,1,9,1,1,1,13,14,4,4,0,0,0,1,0,0,0.0566037735849056,0,0.0,0.1923076923076923,0.1847366289754851,0.180890437643392,0.5740740740740741,0.0,0.0,0.217391304347826,0.303030303030303,0.15,0.5507202992491638,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Enrolled
1,1,1,9,1,1,1,2,14,5,6,0,0,0,1,0,0,0.0188679245283018,0,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.7,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.7538461538461538,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,8,1,11,1,1,1,1,1,5,6,1,0,0,1,0,0,0.0754716981132075,0,0.0,0.2307692307692307,0.2666666666666666,0.1153846153846153,0.6111111111111112,0.0,0.0,0.2608695652173913,0.2446525314894666,0.1,0.5923076923076923,0.0,0.2093023255813954,0.0,0.1241743725231175,Dropout
1,1,1,9,1,1,1,13,14,10,8,0,0,0,1,0,0,0.0377358490566037,0,0.0,0.1923076923076923,0.1777777777777777,0.1923076923076923,0.6000000000000001,0.0109415826801045,0.0,0.217391304347826,0.2727272727272727,0.2,0.6057692307692307,0.1666666666666666,1.0,0.2444444444444444,0.5362402360778712,Graduate
1,6,1,9,1,1,1,3,14,3,10,0,0,0,0,0,0,0.0377358490566037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713358801770663,0.0,0.0,0.0,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Dropout
1,1,1,14,1,1,1,23,28,10,10,0,0,0,1,0,1,0.0377358490566037,0,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.5867268303772426,0.0,0.0,0.2713358801770663,0.1515151515151515,0.2228230337078651,0.5507202992491638,0.0,0.2093023255813954,0.0,0.1241743725231175,Graduate
1,1,1,6,1,1,1,13,28,5,8,0,0,0,1,0,0,0.0377358490566037,0,0.0,0.2307692307692307,0.3333333333333333,0.2307692307692307,0.787037037037037,0.0109415826801045,0.0,0.2608695652173913,0.3939393939393939,0.3,0.6569230769230768,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
1,8,1,13,1,1,1,12,1,5,6,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.2419719340536352,0.2666666666666666,0.1923076923076923,0.6722222222222222,0.0,0.0,0.3043478260869565,0.0,0.2228230337078651,0.0,0.0,0.7325581395348838,0.4490267983074754,0.6406869220607662,Dropout
1,15,1,9,1,14,1,22,27,10,10,1,0,0,1,0,0,0.0566037735849056,0,0.0360962566844919,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.787037037037037,0.0,0.0526315789473684,0.2608695652173913,0.5151515151515151,0.25,0.7418803418803419,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
1,6,1,9,1,1,1,13,28,10,4,1,0,0,0,0,0,0.0188679245283018,0,0.0,0.2307692307692307,0.1777777777777777,0.1923076923076923,0.7111111111111111,0.0,0.0,0.2713358801770663,0.2121212121212121,0.25,0.7215384615384615,0.0,0.2093023255813954,0.0,0.1241743725231175,Enrolled
1,8,3,10,1,1,1,1,29,6,4,1,0,0,1,0,0,0.0188679245283018,0,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.7222222222222222,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.5507202992491638,0.0,0.558139534883721,0.2888888888888889,0.5362402360778712,Graduate
1,8,6,12,1,2,1,1,27,9,10,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.2692307692307692,0.1555555555555555,0.2692307692307692,0.748174603174603,0.0,0.029234851835471,0.3478260869565217,0.2727272727272727,0.4,0.8082905982905983,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
1,1,3,12,1,1,1,13,14,6,9,1,0,0,1,0,1,0.0188679245283018,0,0.0,0.2692307692307692,0.2,0.2692307692307692,0.7354166666666667,0.0,0.0,0.3478260869565217,0.2727272727272727,0.2228230337078651,0.74,0.0120786516853932,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout
1,8,2,5,1,2,1,12,27,10,10,1,0,0,1,0,0,0.0188679245283018,0,0.0360962566844919,0.2419719340536352,0.1333333333333333,0.2307692307692307,0.6851851851851852,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
1,1,4,9,1,1,1,1,14,5,9,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.1923076923076923,0.1555555555555555,0.1923076923076923,0.6888888888888889,0.0,0.029234851835471,0.217391304347826,0.2446525314894666,0.25,0.7861538461538461,0.0,0.1511627906976745,0.4888888888888889,0.5362402360778712,Graduate
1,8,6,12,1,1,1,1,14,4,4,1,0,0,1,0,0,0.0377358490566037,0,0.0360962566844919,0.2692307692307692,0.1777777777777777,0.1923076923076923,0.7777777777777778,0.0,0.0,0.3043478260869565,0.2121212121212121,0.2228230337078651,0.0,0.0,0.4597758381660906,0.1111111111111111,0.6406869220607662,Dropout
1,14,1,10,1,1,1,23,27,10,8,0,0,0,1,0,0,0.0566037735849056,0,0.25,0.3461538461538461,0.3333333333333333,0.3461538461538461,0.6481481481481481,0.0,0.1052631578947368,0.2713358801770663,0.2424242424242424,0.35,0.5507202992491638,0.0,0.0,0.4490267983074754,0.5785997357992074,Graduate
1,1,1,14,1,2,1,1,28,4,10,0,0,1,0,0,1,0.0377358490566037,0,0.0,0.2307692307692307,0.1555555555555555,0.1923076923076923,0.6666666666666666,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.673076923076923,0.0,0.4597758381660906,0.2888888888888889,0.7727873183619551,Dropout
1,8,1,14,0,1,1,13,14,6,7,1,0,0,1,0,0,0.119979293879017,0,0.0360962566844919,0.1923076923076923,0.1555555555555555,0.1538461538461538,0.5867268303772426,0.0,0.0,0.217391304347826,0.1515151515151515,0.2,0.6192307692307691,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
1,1,1,15,1,1,1,1,1,20,39,0,0,1,1,0,1,0.0188679245283018,0,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.8240740740740741,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7987179487179487,0.0,0.1511627906976745,0.4888888888888889,1.0,Graduate
1,1,2,12,1,1,1,13,1,5,8,0,0,0,1,0,1,0.0566037735849056,0,0.0,0.2692307692307692,0.2,0.1923076923076923,0.7326666666666667,0.0,0.0,0.3478260869565217,0.2727272727272727,0.35,0.6942307692307691,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Enrolled
1,6,1,12,1,1,1,13,1,5,9,0,0,0,0,0,0,0.0188679245283018,0,0.0,0.2692307692307692,0.1777777777777777,0.2692307692307692,0.9513888888888888,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.9470192307692308,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
1,1,5,9,0,1,1,22,27,10,10,1,0,0,1,0,0,0.119979293879017,0,0.0,0.2692307692307692,0.1555555555555555,0.2307692307692307,0.7037037037037037,0.0,0.0,0.3043478260869565,0.2121212121212121,0.2228230337078651,0.682051282051282,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
1,1,6,15,1,1,1,13,16,5,5,1,0,0,1,0,1,0.0377358490566037,0,0.0,0.2307692307692307,0.1847366289754851,0.2307692307692307,0.7037037037037037,0.0,0.0,0.2608695652173913,0.303030303030303,0.25,0.6461538461538461,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
1,1,3,10,1,2,1,1,10,10,11,0,0,0,1,0,1,0.0377358490566037,0,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.6296296296296297,0.0109415826801045,0.0,0.2608695652173913,0.1818181818181818,0.3,0.6192307692307691,0.0,0.558139534883721,0.4490267983074754,0.7727873183619551,Graduate
1,1,3,9,1,1,1,13,14,10,8,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.2692307692307692,0.2222222222222222,0.180890437643392,0.7558333333333334,0.0,0.0,0.2713358801770663,0.3333333333333333,0.4,0.6639903846153846,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
1,8,5,16,0,1,1,22,28,6,7,1,0,0,1,0,1,0.119979293879017,0,0.0,0.2307692307692307,0.2222222222222222,0.1923076923076923,0.6666666666666666,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.5815384615384616,0.0,0.2093023255813954,0.0,0.1241743725231175,Graduate
1,1,4,11,1,1,1,12,16,10,10,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.2419719340536352,0.1847366289754851,0.0,0.0,0.0,0.0,0.217391304347826,0.2446525314894666,0.0,0.0,0.0120786516853932,0.0,0.7555555555555556,0.5785997357992074,Dropout
1,8,1,11,1,1,1,1,27,10,11,1,0,0,1,0,0,0.0566037735849056,0,0.0360962566844919,0.2307692307692307,0.1777777777777777,0.1923076923076923,0.6222222222222222,0.0,0.0,0.2713358801770663,0.3636363636363636,0.15,0.6282051282051281,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout
1,1,1,9,1,1,1,3,14,3,11,0,0,0,1,0,0,0.0188679245283018,0,0.0,0.1923076923076923,0.2222222222222222,0.1923076923076923,0.7430555555555556,0.0,0.0,0.217391304347826,0.2446525314894666,0.25,0.7628205128205128,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
1,1,1,12,1,1,1,1,14,10,10,0,0,0,1,0,1,0.0566037735849056,0,0.0360962566844919,0.2692307692307692,0.1777777777777777,0.2307692307692307,0.7701851851851854,0.0,0.029234851835471,0.3478260869565217,0.2727272727272727,0.35,0.5507202992491638,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,1,1,2,1,1,1,3,27,3,9,1,0,0,1,0,0,0.0188679245283018,0,0.0,0.0,0.0,0.0,0.0,0.0109415826801045,0.0,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,Enrolled
1,1,1,6,1,1,1,1,28,5,8,0,0,0,1,0,0,0.0377358490566037,0,0.0,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.6888888888888889,0.0,0.029234851835471,0.2713358801770663,0.2446525314894666,0.25,0.5507202992491638,0.0,0.0,0.7555555555555556,0.5362402360778712,Graduate
1,8,1,16,1,1,1,23,28,8,7,1,0,0,1,0,0,0.0188679245283018,0,0.0360962566844919,0.2307692307692307,0.2444444444444444,0.1153846153846153,0.6851851851851852,0.0,0.0,0.2608695652173913,0.303030303030303,0.25,0.5833333333333334,0.0,0.4597758381660906,0.0,0.5362402360778712,Enrolled
1,1,1,16,1,1,1,22,27,10,10,1,0,0,1,0,0,0.0188679245283018,0,0.0360962566844919,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.7407407407407408,0.0,0.029234851835471,0.2608695652173913,0.2424242424242424,0.2228230337078651,0.6353846153846153,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
1,1,1,16,1,1,1,23,27,7,7,0,0,0,1,0,0,0.0377358490566037,0,0.0,0.2307692307692307,0.1777777777777777,0.180890437643392,0.6666666666666666,0.0,0.029234851835471,0.2608695652173913,0.303030303030303,0.2,0.6192307692307691,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout
1,1,1,9,1,1,1,23,28,10,10,0,0,0,1,0,1,0.0188679245283018,0,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.5888888888888889,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.6353846153846153,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
1,8,2,10,1,1,1,1,27,8,10,1,0,0,1,0,1,0.0188679245283018,0,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.6805555555555556,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.6384615384615384,0.0,0.5930232558139534,1.0,0.5362402360778712,Graduate
1,1,3,10,1,1,1,13,1,10,11,1,0,0,1,0,0,0.119979293879017,0,0.0,0.2307692307692307,0.2222222222222222,0.1538461538461538,0.6111111111111112,0.0,0.0,0.2608695652173913,0.2446525314894666,0.3,0.6371794871794871,0.0,0.2093023255813954,0.0,0.1241743725231175,Graduate
1,12,1,3,0,1,1,12,14,7,9,0,0,0,1,0,1,0.1320754716981132,0,0.0,0.2419719340536352,0.2444444444444444,0.180890437643392,0.6111111111111112,0.0,0.0,0.2608695652173913,0.2446525314894666,0.25,0.6784615384615383,0.0,0.4597758381660906,0.3111111111111111,0.8031704095112286,Graduate
1,1,1,14,1,1,1,13,1,5,2,0,0,0,1,0,0,0.0377358490566037,0,0.0360962566844919,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7314814814814814,0.0,0.0,0.2608695652173913,0.2727272727272727,0.3,0.7,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Dropout
1,1,1,12,1,1,1,13,27,10,8,1,0,0,1,0,1,0.0188679245283018,0,0.0,0.2692307692307692,0.2,0.2692307692307692,0.7141975308641975,0.0,0.0,0.3478260869565217,0.2446525314894666,0.35,0.6871367521367522,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
1,8,5,16,1,1,1,10,10,7,5,1,0,0,1,0,0,0.0754716981132075,0,0.0,0.2307692307692307,0.2888888888888888,0.180890437643392,0.6388888888888888,0.0,0.0,0.2608695652173913,0.303030303030303,0.15,0.5923076923076923,0.0,0.4597758381660906,0.4888888888888889,0.7661822985468957,Dropout
1,8,2,14,1,1,1,1,14,6,5,0,0,0,1,0,0,0.0377358490566037,0,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.7888888888888889,0.0,0.029234851835471,0.217391304347826,0.1515151515151515,0.25,0.7646153846153845,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
1,8,1,15,1,1,1,13,16,8,8,0,0,0,1,0,1,0.0377358490566037,0,0.0,0.2307692307692307,0.1847366289754851,0.2307692307692307,0.6944444444444444,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7,0.0120786516853932,0.9186046511627908,0.7999999999999999,0.0,Graduate
3,12,1,4,1,1,1,1,27,7,7,0,0,1,1,0,0,0.5660377358490566,0,0.0,0.0384615384615384,0.0222222222222222,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.4597758381660906,0.4888888888888889,0.5362402360778712,Enrolled
1,8,1,10,1,1,1,13,14,7,9,0,0,0,1,0,0,0.0377358490566037,0,0.0,0.2307692307692307,0.2222222222222222,0.180890437643392,0.6481481481481481,0.0,0.0,0.2608695652173913,0.3636363636363636,0.2,0.5923076923076923,0.0,0.7325581395348838,0.4490267983074754,0.6406869220607662,Graduate
1,12,1,12,1,3,1,2,2,7,7,0,0,0,1,0,0,0.2264150943396226,0,0.05,0.3076923076923077,0.1777777777777777,0.180890437643392,0.5867268303772426,0.0,0.0526315789473684,0.3478260869565217,0.2424242424242424,0.35,0.7676923076923076,0.0120786516853932,0.5930232558139534,1.0,0.3117569352708058,Graduate
1,14,1,10,0,1,1,13,16,5,9,1,0,0,1,0,0,0.119979293879017,0,0.0,0.2307692307692307,0.1847366289754851,0.1153846153846153,0.6666666666666666,0.0,0.0,0.2608695652173913,0.3636363636363636,0.1,0.6102564102564102,0.0120786516853932,1.0,0.2444444444444444,0.4147952443857332,Dropout
1,12,1,6,1,1,1,22,14,7,8,1,0,0,1,0,0,0.119979293879017,0,0.0,0.1923076923076923,0.2888888888888888,0.180890437643392,0.625,0.0833333333333333,0.0,0.217391304347826,0.3333333333333333,0.2,0.5653846153846154,0.0,0.5930232558139534,1.0,0.3117569352708058,Enrolled
1,8,2,13,1,1,1,22,27,4,11,0,0,0,1,0,0,0.0566037735849056,0,0.0,0.2692307692307692,0.1777777777777777,0.2692307692307692,0.6920634920634919,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.7302884615384615,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
1,8,1,12,1,1,1,2,16,5,6,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.2419719340536352,0.1847366289754851,0.2307692307692307,0.649074074074074,0.0,0.0,0.3043478260869565,0.2121212121212121,0.3,0.6291025641025639,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
1,13,1,3,0,1,1,13,2,5,7,0,0,0,1,0,0,0.1698113207547169,0,0.0,0.2307692307692307,0.2222222222222222,0.1153846153846153,0.6481481481481481,0.0,0.0,0.2608695652173913,0.2424242424242424,0.25,0.6461538461538461,0.0120786516853932,0.2093023255813954,0.0,0.1241743725231175,Graduate
1,12,1,16,1,1,1,22,14,10,6,0,0,0,1,0,0,0.1886792452830188,0,0.0,0.2307692307692307,0.2,0.1923076923076923,0.7333333333333333,0.0,0.0,0.2608695652173913,0.303030303030303,0.25,0.6461538461538461,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
1,1,2,12,1,1,1,12,24,12,12,1,0,0,1,0,0,0.0566037735849056,0,0.0,0.2419719340536352,0.1777777777777777,0.1538461538461538,0.6638888888888889,0.0,0.0,0.3043478260869565,0.2424242424242424,0.2,0.6434615384615384,0.0,0.0,0.4490267983074754,0.5785997357992074,Dropout
1,1,5,16,1,1,1,22,14,10,6,1,0,0,1,0,0,0.0188679245283018,0,0.0,0.2307692307692307,0.1777777777777777,0.1923076923076923,0.6888888888888889,0.0,0.0,0.2608695652173913,0.3636363636363636,0.25,0.5599999999999999,0.0,0.4597758381660906,0.0,0.1241743725231175,Dropout
1,4,1,12,1,3,1,1,16,10,6,0,0,0,1,0,0,0.3018867924528302,0,0.1,0.2692307692307692,0.1847366289754851,0.2307692307692307,0.7972222222222222,0.0,0.1578947368421052,0.3478260869565217,0.303030303030303,0.3,0.7852564102564102,0.0120786516853932,0.4597758381660906,0.2444444444444444,0.4147952443857332,Dropout
1,14,1,16,1,1,1,3,16,4,4,1,0,0,1,0,0,0.3396226415094339,0,0.95,0.8076923076923077,0.1847366289754851,0.8076923076923077,0.7010582010582012,0.0,0.6842105263157895,0.8260869565217391,0.5757575757575758,0.95,0.688663967611336,0.0120786516853932,0.558139534883721,0.2888888888888889,0.5362402360778712,Graduate
1,15,1,17,0,14,1,22,14,10,9,0,0,0,1,0,1,0.1698113207547169,0,0.1,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.7037037037037037,0.0,0.029234851835471,0.2608695652173913,0.2121212121212121,0.3,0.7089743589743589,0.0120786516853932,0.2093023255813954,0.0,0.1241743725231175,Enrolled
1,12,1,15,1,12,1,13,14,4,5,0,0,1,0,0,0,0.1886792452830188,0,0.0,0.2307692307692307,0.1333333333333333,0.1923076923076923,0.6666666666666666,0.0109415826801045,0.0,0.2713358801770663,0.1818181818181818,0.2228230337078651,0.5507202992491638,0.0,0.4597758381660906,0.3111111111111111,0.8031704095112286,Dropout
